Month,Product,Price
2016-12-01T00:00:00Z,"Bananas, per lb.",0.576
2016-12-01T00:00:00Z,"Oranges, Navel, per lb.",1.169
2016-12-01T00:00:00Z,"Bread, white, pan, per lb.",1.362
2016-12-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.972
2016-12-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.463
2016-12-01T00:00:00Z,Electricity per KWH,0.133
2016-12-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.383
2016-12-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.23
2016-12-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",3.619
2016-12-01T00:00:00Z,Utility (piped) gas per therm,0.972
2016-12-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.29
2017-01-01T00:00:00Z,"Bananas, per lb.",0.573
2017-01-01T00:00:00Z,"Oranges, Navel, per lb.",1.186
2017-01-01T00:00:00Z,"Bread, white, pan, per lb.",1.351
2017-01-01T00:00:00Z,"Tomatoes, field grown, per lb.",2.048
2017-01-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.418
2017-01-01T00:00:00Z,Electricity per KWH,0.134
2017-01-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.599
2017-01-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.351
2017-01-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",3.621
2017-01-01T00:00:00Z,Utility (piped) gas per therm,1
2017-01-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.318
2017-02-01T00:00:00Z,"Bananas, per lb.",0.573
2017-02-01T00:00:00Z,"Oranges, Navel, per lb.",1.191
2017-02-01T00:00:00Z,"Bread, white, pan, per lb.",1.358
2017-02-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.93
2017-02-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.473
2017-02-01T00:00:00Z,Electricity per KWH,0.135
2017-02-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.464
2017-02-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.299
2017-02-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",3.549
2017-02-01T00:00:00Z,Utility (piped) gas per therm,1.003
2017-02-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.3
2017-03-01T00:00:00Z,"Bananas, per lb.",0.571
2017-03-01T00:00:00Z,"Oranges, Navel, per lb.",1.18
2017-03-01T00:00:00Z,"Bread, white, pan, per lb.",1.329
2017-03-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.943
2017-03-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.462
2017-03-01T00:00:00Z,Electricity per KWH,0.134
2017-03-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.404
2017-03-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.323
2017-03-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",3.59
2017-03-01T00:00:00Z,Utility (piped) gas per therm,0.989
2017-03-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.315
2017-04-01T00:00:00Z,"Bananas, per lb.",0.571
2017-04-01T00:00:00Z,"Oranges, Navel, per lb.",1.174
2017-04-01T00:00:00Z,"Bread, white, pan, per lb.",1.328
2017-04-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.902
2017-04-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.444
2017-04-01T00:00:00Z,Electricity per KWH,0.135
2017-04-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.409
2017-04-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.418
2017-04-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",3.675
2017-04-01T00:00:00Z,Utility (piped) gas per therm,1
2017-04-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.259
2017-05-01T00:00:00Z,"Bananas, per lb.",0.564
2017-05-01T00:00:00Z,"Oranges, Navel, per lb.",1.226
2017-05-01T00:00:00Z,"Bread, white, pan, per lb.",1.327
2017-05-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.867
2017-05-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.499
2017-05-01T00:00:00Z,Electricity per KWH,0.137
2017-05-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.414
2017-05-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.386
2017-05-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",3.645
2017-05-01T00:00:00Z,Utility (piped) gas per therm,1.036
2017-05-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.242
2017-06-01T00:00:00Z,"Bananas, per lb.",0.572
2017-06-01T00:00:00Z,"Oranges, Navel, per lb.",1.346
2017-06-01T00:00:00Z,"Bread, white, pan, per lb.",1.335
2017-06-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.873
2017-06-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.497
2017-06-01T00:00:00Z,Electricity per KWH,0.142
2017-06-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.332
2017-06-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.337
2017-06-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",3.768
2017-06-01T00:00:00Z,Utility (piped) gas per therm,1.04
2017-06-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.213
2017-07-01T00:00:00Z,"Bananas, per lb.",0.565
2017-07-01T00:00:00Z,"Oranges, Navel, per lb.",1.462
2017-07-01T00:00:00Z,"Bread, white, pan, per lb.",1.327
2017-07-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.952
2017-07-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.496
2017-07-01T00:00:00Z,Electricity per KWH,0.143
2017-07-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.333
2017-07-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.281
2017-07-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",3.866
2017-07-01T00:00:00Z,Utility (piped) gas per therm,1.031
2017-07-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.219
2017-08-01T00:00:00Z,"Bananas, per lb.",0.561
2017-08-01T00:00:00Z,"Oranges, Navel, per lb.",1.453
2017-08-01T00:00:00Z,"Bread, white, pan, per lb.",1.348
2017-08-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.846
2017-08-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.489
2017-08-01T00:00:00Z,Electricity per KWH,0.142
2017-08-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.367
2017-08-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.374
2017-08-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",3.785
2017-08-01T00:00:00Z,Utility (piped) gas per therm,1.027
2017-08-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.168
2017-09-01T00:00:00Z,"Bananas, per lb.",0.544
2017-09-01T00:00:00Z,"Oranges, Navel, per lb.",1.48
2017-09-01T00:00:00Z,"Bread, white, pan, per lb.",1.349
2017-09-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.828
2017-09-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.48
2017-09-01T00:00:00Z,Electricity per KWH,0.142
2017-09-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.422
2017-09-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.63
2017-09-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",3.801
2017-09-01T00:00:00Z,Utility (piped) gas per therm,1.018
2017-09-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.209
2017-10-01T00:00:00Z,"Bananas, per lb.",0.548
2017-10-01T00:00:00Z,"Oranges, Navel, per lb.",1.59
2017-10-01T00:00:00Z,"Bread, white, pan, per lb.",1.328
2017-10-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.813
2017-10-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.484
2017-10-01T00:00:00Z,Electricity per KWH,0.137
2017-10-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.54
2017-10-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.484
2017-10-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",3.703
2017-10-01T00:00:00Z,Utility (piped) gas per therm,1.02
2017-10-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.158
2017-11-01T00:00:00Z,"Bananas, per lb.",0.551
2017-11-01T00:00:00Z,"Oranges, Navel, per lb.",1.486
2017-11-01T00:00:00Z,"Bread, white, pan, per lb.",1.295
2017-11-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.933
2017-11-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.451
2017-11-01T00:00:00Z,Electricity per KWH,0.136
2017-11-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.506
2017-11-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.548
2017-11-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",3.775
2017-11-01T00:00:00Z,Utility (piped) gas per therm,1.028
2017-11-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.15
2017-12-01T00:00:00Z,"Bananas, per lb.",0.558
2017-12-01T00:00:00Z,"Oranges, Navel, per lb.",1.315
2017-12-01T00:00:00Z,"Bread, white, pan, per lb.",1.316
2017-12-01T00:00:00Z,"Tomatoes, field grown, per lb.",2.237
2017-12-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.47
2017-12-01T00:00:00Z,Electricity per KWH,0.136
2017-12-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.815
2017-12-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.459
2017-12-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",3.729
2017-12-01T00:00:00Z,Utility (piped) gas per therm,1.042
2017-12-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.155
2018-01-01T00:00:00Z,"Bananas, per lb.",0.568
2018-01-01T00:00:00Z,"Oranges, Navel, per lb.",1.326
2018-01-01T00:00:00Z,"Bread, white, pan, per lb.",1.281
2018-01-01T00:00:00Z,"Tomatoes, field grown, per lb.",2.336
2018-01-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.509
2018-01-01T00:00:00Z,Electricity per KWH,0.135
2018-01-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.769
2018-01-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.539
2018-01-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",3.668
2018-01-01T00:00:00Z,Utility (piped) gas per therm,1.048
2018-01-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",2.961
2018-02-01T00:00:00Z,"Bananas, per lb.",0.574
2018-02-01T00:00:00Z,"Oranges, Navel, per lb.",1.339
2018-02-01T00:00:00Z,"Bread, white, pan, per lb.",1.265
2018-02-01T00:00:00Z,"Tomatoes, field grown, per lb.",2.026
2018-02-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.478
2018-02-01T00:00:00Z,Electricity per KWH,0.135
2018-02-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.755
2018-02-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.575
2018-02-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",3.659
2018-02-01T00:00:00Z,Utility (piped) gas per therm,1.077
2018-02-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",2.923
2018-03-01T00:00:00Z,"Bananas, per lb.",0.582
2018-03-01T00:00:00Z,"Oranges, Navel, per lb.",1.305
2018-03-01T00:00:00Z,"Bread, white, pan, per lb.",1.309
2018-03-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.868
2018-03-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.502
2018-03-01T00:00:00Z,Electricity per KWH,0.135
2018-03-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.831
2018-03-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.572
2018-03-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",3.728
2018-03-01T00:00:00Z,Utility (piped) gas per therm,1.054
2018-03-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",2.903
2018-04-01T00:00:00Z,"Bananas, per lb.",0.578
2018-04-01T00:00:00Z,"Oranges, Navel, per lb.",1.291
2018-04-01T00:00:00Z,"Bread, white, pan, per lb.",1.281
2018-04-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.802
2018-04-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.511
2018-04-01T00:00:00Z,Electricity per KWH,0.134
2018-04-01T00:00:00Z,"Eggs, grade A, large, per doz.",2.081
2018-04-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.737
2018-04-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",3.775
2018-04-01T00:00:00Z,Utility (piped) gas per therm,1.044
2018-04-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",2.924
2018-05-01T00:00:00Z,"Bananas, per lb.",0.575
2018-05-01T00:00:00Z,"Oranges, Navel, per lb.",1.348
2018-05-01T00:00:00Z,"Bread, white, pan, per lb.",1.293
2018-05-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.675
2018-05-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.523
2018-05-01T00:00:00Z,Electricity per KWH,0.136
2018-05-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.987
2018-05-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.907
2018-05-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",3.688
2018-05-01T00:00:00Z,Utility (piped) gas per therm,1.05
2018-05-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",2.919
2018-06-01T00:00:00Z,"Bananas, per lb.",0.575
2018-06-01T00:00:00Z,"Oranges, Navel, per lb.",1.409
2018-06-01T00:00:00Z,"Bread, white, pan, per lb.",1.279
2018-06-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.706
2018-06-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.514
2018-06-01T00:00:00Z,Electricity per KWH,0.139
2018-06-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.628
2018-06-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.914
2018-06-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",3.824
2018-06-01T00:00:00Z,Utility (piped) gas per therm,1.042
2018-06-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",2.877
2018-07-01T00:00:00Z,"Bananas, per lb.",0.575
2018-07-01T00:00:00Z,"Oranges, Navel, per lb.",1.538
2018-07-01T00:00:00Z,"Bread, white, pan, per lb.",1.293
2018-07-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.887
2018-07-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.519
2018-07-01T00:00:00Z,Electricity per KWH,0.139
2018-07-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.725
2018-07-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.873
2018-07-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",3.786
2018-07-01T00:00:00Z,Utility (piped) gas per therm,1.038
2018-07-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",2.839
2018-08-01T00:00:00Z,"Bananas, per lb.",0.569
2018-08-01T00:00:00Z,"Oranges, Navel, per lb.",1.559
2018-08-01T00:00:00Z,"Bread, white, pan, per lb.",1.302
2018-08-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.737
2018-08-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.511
2018-08-01T00:00:00Z,Electricity per KWH,0.139
2018-08-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.622
2018-08-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.862
2018-08-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",3.738
2018-08-01T00:00:00Z,Utility (piped) gas per therm,1.055
2018-08-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",2.871
2018-09-01T00:00:00Z,"Bananas, per lb.",0.573
2018-09-01T00:00:00Z,"Oranges, Navel, per lb.",1.511
2018-09-01T00:00:00Z,"Bread, white, pan, per lb.",1.288
2018-09-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.826
2018-09-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.487
2018-09-01T00:00:00Z,Electricity per KWH,0.138
2018-09-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.651
2018-09-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.873
2018-09-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",3.701
2018-09-01T00:00:00Z,Utility (piped) gas per therm,1.03
2018-09-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",2.89
2018-10-01T00:00:00Z,"Bananas, per lb.",0.574
2018-10-01T00:00:00Z,"Oranges, Navel, per lb.",1.502
2018-10-01T00:00:00Z,"Bread, white, pan, per lb.",1.277
2018-10-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.901
2018-10-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.444
2018-10-01T00:00:00Z,Electricity per KWH,0.136
2018-10-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.66
2018-10-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.887
2018-10-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",3.692
2018-10-01T00:00:00Z,Utility (piped) gas per therm,1.023
2018-10-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",2.913
2018-11-01T00:00:00Z,"Bananas, per lb.",0.566
2018-11-01T00:00:00Z,"Oranges, Navel, per lb.",1.437
2018-11-01T00:00:00Z,"Bread, white, pan, per lb.",1.274
2018-11-01T00:00:00Z,"Tomatoes, field grown, per lb.",2.057
2018-11-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.501
2018-11-01T00:00:00Z,Electricity per KWH,0.134
2018-11-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.596
2018-11-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.671
2018-11-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",3.745
2018-11-01T00:00:00Z,Utility (piped) gas per therm,1.02
2018-11-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",2.877
2018-12-01T00:00:00Z,"Bananas, per lb.",0.577
2018-12-01T00:00:00Z,"Oranges, Navel, per lb.",1.389
2018-12-01T00:00:00Z,"Bread, white, pan, per lb.",1.29
2018-12-01T00:00:00Z,"Tomatoes, field grown, per lb.",2.175
2018-12-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.466
2018-12-01T00:00:00Z,Electricity per KWH,0.135
2018-12-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.595
2018-12-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.414
2018-12-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",3.709
2018-12-01T00:00:00Z,Utility (piped) gas per therm,1.085
2018-12-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",2.853
2019-01-01T00:00:00Z,"Bananas, per lb.",0.576
2019-01-01T00:00:00Z,"Oranges, Navel, per lb.",1.344
2019-01-01T00:00:00Z,"Bread, white, pan, per lb.",1.274
2019-01-01T00:00:00Z,"Tomatoes, field grown, per lb.",2.227
2019-01-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.473
2019-01-01T00:00:00Z,Electricity per KWH,0.135
2019-01-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.554
2019-01-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.289
2019-01-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",3.727
2019-01-01T00:00:00Z,Utility (piped) gas per therm,1.082
2019-01-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",2.913
2019-02-01T00:00:00Z,"Bananas, per lb.",0.571
2019-02-01T00:00:00Z,"Oranges, Navel, per lb.",1.298
2019-02-01T00:00:00Z,"Bread, white, pan, per lb.",1.282
2019-02-01T00:00:00Z,"Tomatoes, field grown, per lb.",2.068
2019-02-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.486
2019-02-01T00:00:00Z,Electricity per KWH,0.136
2019-02-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.557
2019-02-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.353
2019-02-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",3.847
2019-02-01T00:00:00Z,Utility (piped) gas per therm,1.051
2019-02-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",2.9
2019-03-01T00:00:00Z,"Bananas, per lb.",0.581
2019-03-01T00:00:00Z,"Oranges, Navel, per lb.",1.346
2019-03-01T00:00:00Z,"Bread, white, pan, per lb.",1.261
2019-03-01T00:00:00Z,"Tomatoes, field grown, per lb.",2.079
2019-03-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.468
2019-03-01T00:00:00Z,Electricity per KWH,0.135
2019-03-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.544
2019-03-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.564
2019-03-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",3.831
2019-03-01T00:00:00Z,Utility (piped) gas per therm,1.048
2019-03-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",2.944
2019-04-01T00:00:00Z,"Bananas, per lb.",0.567
2019-04-01T00:00:00Z,"Oranges, Navel, per lb.",1.28
2019-04-01T00:00:00Z,"Bread, white, pan, per lb.",1.285
2019-04-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.947
2019-04-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.463
2019-04-01T00:00:00Z,Electricity per KWH,0.135
2019-04-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.463
2019-04-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.835
2019-04-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",3.907
2019-04-01T00:00:00Z,Utility (piped) gas per therm,1.034
2019-04-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",2.98
2019-05-01T00:00:00Z,"Bananas, per lb.",0.579
2019-05-01T00:00:00Z,"Oranges, Navel, per lb.",1.331
2019-05-01T00:00:00Z,"Bread, white, pan, per lb.",1.289
2019-05-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.823
2019-05-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.479
2019-05-01T00:00:00Z,Electricity per KWH,0.136
2019-05-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.362
2019-05-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.901
2019-05-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.023
2019-05-01T00:00:00Z,Utility (piped) gas per therm,1.035
2019-05-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",2.963
2019-06-01T00:00:00Z,"Bananas, per lb.",0.574
2019-06-01T00:00:00Z,"Oranges, Navel, per lb.",1.296
2019-06-01T00:00:00Z,"Bread, white, pan, per lb.",1.28
2019-06-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.812
2019-06-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.59
2019-06-01T00:00:00Z,Electricity per KWH,0.139
2019-06-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.203
2019-06-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.752
2019-06-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",3.951
2019-06-01T00:00:00Z,Utility (piped) gas per therm,1.035
2019-06-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.054
2019-07-01T00:00:00Z,"Bananas, per lb.",0.569
2019-07-01T00:00:00Z,"Oranges, Navel, per lb.",1.411
2019-07-01T00:00:00Z,"Bread, white, pan, per lb.",1.281
2019-07-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.799
2019-07-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.562
2019-07-01T00:00:00Z,Electricity per KWH,0.14
2019-07-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.243
2019-07-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.776
2019-07-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.001
2019-07-01T00:00:00Z,Utility (piped) gas per therm,1.029
2019-07-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.031
2019-08-01T00:00:00Z,"Bananas, per lb.",0.578
2019-08-01T00:00:00Z,"Oranges, Navel, per lb.",1.442
2019-08-01T00:00:00Z,"Bread, white, pan, per lb.",1.275
2019-08-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.864
2019-08-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.514
2019-08-01T00:00:00Z,Electricity per KWH,0.139
2019-08-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.219
2019-08-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.655
2019-08-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.019
2019-08-01T00:00:00Z,Utility (piped) gas per therm,1.034
2019-08-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.045
2019-09-01T00:00:00Z,"Bananas, per lb.",0.569
2019-09-01T00:00:00Z,"Oranges, Navel, per lb.",1.426
2019-09-01T00:00:00Z,"Bread, white, pan, per lb.",1.296
2019-09-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.911
2019-09-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.487
2019-09-01T00:00:00Z,Electricity per KWH,0.139
2019-09-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.383
2019-09-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.63
2019-09-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",3.885
2019-09-01T00:00:00Z,Utility (piped) gas per therm,1.019
2019-09-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.102
2019-10-01T00:00:00Z,"Bananas, per lb.",0.573
2019-10-01T00:00:00Z,"Oranges, Navel, per lb.",1.47
2019-10-01T00:00:00Z,"Bread, white, pan, per lb.",1.325
2019-10-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.779
2019-10-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.538
2019-10-01T00:00:00Z,Electricity per KWH,0.136
2019-10-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.282
2019-10-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.673
2019-10-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.027
2019-10-01T00:00:00Z,Utility (piped) gas per therm,1.041
2019-10-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.119
2019-11-01T00:00:00Z,"Bananas, per lb.",0.573
2019-11-01T00:00:00Z,"Oranges, Navel, per lb.",1.429
2019-11-01T00:00:00Z,"Bread, white, pan, per lb.",1.361
2019-11-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.903
2019-11-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.43
2019-11-01T00:00:00Z,Electricity per KWH,0.133
2019-11-01T00:00:00Z,"Eggs, grade A, large, per doz.",1.405
2019-11-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",2.62
2019-11-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",3.993
2019-11-01T00:00:00Z,Utility (piped) gas per therm,1.058
2019-11-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.189
2019-12-01T00:00:00Z,"Bananas, per lb.",0.573
2019-12-01T00:00:00Z,"Oranges, Navel, per lb.",1.327
2019-12-01T00:00:00Z,"Bread, white, pan, per lb.",1.363
2019-12-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.954
2019-12-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.45
2019-12-01T00:00:00Z,Electricity per KWH,0.133
